mass,value,walk_type,metric,dc_scaling,source,upper,lower,predicted_value
100.0,160233.7778,BM,MFCT,Half,Raw,,,
100.0,124867.8571,BM,MFCT,Half,Raw,,,
100.0,152837.9365,BM,MFCT,Half,Raw,,,
100.0,165811.3492,BM,MFCT,Half,Raw,,,
100.0,134981.1905,BM,MFCT,Half,Raw,,,
100.0,111843.3333,BM,MFCT,Half,Raw,,,
100.0,116591.5714,BM,MFCT,Half,Raw,,,
100.0,141794.5079,BM,MFCT,Half,Raw,,,
100.0,153520.0159,BM,MFCT,Half,Raw,,,
100.0,175859.3651,BM,MFCT,Half,Raw,,,
100.0,121531.8254,BM,MFCT,Half,Raw,,,
100.0,121711.2381,BM,MFCT,Half,Raw,,,
100.0,113735.3492,BM,MFCT,Half,Raw,,,
100.0,131645.2857,BM,MFCT,Half,Raw,,,
100.0,130638.7302,BM,MFCT,Half,Raw,,,
100.0,125367.1111,BM,MFCT,Half,Raw,,,
100.0,105426.9048,BM,MFCT,Half,Raw,,,
100.0,142223.6032,BM,MFCT,Half,Raw,,,
100.0,136452.619,BM,MFCT,Half,Raw,,,
100.0,123814.6667,BM,MFCT,Half,Raw,,,
100.0,164470.7619,BM,MFCT,Half,Raw,,,
100.0,135042.3492,BM,MFCT,Half,Raw,,,
100.0,105547.5238,BM,MFCT,Half,Raw,,,
100.0,137430.5556,BM,MFCT,Half,Raw,,,
100.0,146026.3333,BM,MFCT,Half,Raw,,,
100.0,142012.5238,BM,MFCT,Half,Raw,,,
100.0,152136.254,BM,MFCT,Half,Raw,,,
100.0,116599.0635,BM,MFCT,Half,Raw,,,
100.0,123717.3175,BM,MFCT,Half,Raw,,,
100.0,133354.5238,BM,MFCT,Half,Raw,,,
100.0,130991.8889,BM,MFCT,Half,Raw,,,
100.0,148973.5714,BM,MFCT,Half,Raw,,,
100.0,140758.0317,BM,MFCT,Half,Raw,,,
100.0,136326.9048,BM,MFCT,Half,Raw,,,
100.0,149775.7302,BM,MFCT,Half,Raw,,,
100.0,109477.3016,BM,MFCT,Half,Raw,,,
100.0,113137.254,BM,MFCT,Half,Raw,,,
100.0,165615.5873,BM,MFCT,Half,Raw,,,
100.0,115948.8413,BM,MFCT,Half,Raw,,,
100.0,139673.3492,BM,MFCT,Half,Raw,,,
100.0,148704.3492,BM,MFCT,Half,Raw,,,
100.0,128751.5397,BM,MFCT,Half,Raw,,,
100.0,146196.8254,BM,MFCT,Half,Raw,,,
100.0,119926.381,BM,MFCT,Half,Raw,,,
100.0,110417.381,BM,MFCT,Half,Raw,,,
100.0,139988.5714,BM,MFCT,Half,Raw,,,
100.0,123957.4603,BM,MFCT,Half,Raw,,,
100.0,167476.7778,BM,MFCT,Half,Raw,,,
100.0,125753.3492,BM,MFCT,Half,Raw,,,
100.0,126354.5397,BM,MFCT,Half,Raw,,,
100.0,146494.6349,BM,MFCT,Half,Raw,,,
100.0,143129.5079,BM,MFCT,Half,Raw,,,
100.0,125016.4762,BM,MFCT,Half,Raw,,,
100.0,146981.3651,BM,MFCT,Half,Raw,,,
100.0,113753.7302,BM,MFCT,Half,Raw,,,
100.0,132840.1111,BM,MFCT,Half,Raw,,,
100.0,149897.746,BM,MFCT,Half,Raw,,,
100.0,158205.7302,BM,MFCT,Half,Raw,,,
100.0,131013.0159,BM,MFCT,Half,Raw,,,
100.0,160491.9524,BM,MFCT,Half,Raw,,,
100.0,114525.1746,BM,MFCT,Half,Raw,,,
100.0,129404.3651,BM,MFCT,Half,Raw,,,
100.0,133174.4127,BM,MFCT,Half,Raw,,,
100.0,147171.5714,BM,MFCT,Half,Raw,,,
100.0,132670.2222,BM,MFCT,Half,Raw,,,
100.0,127965.5397,BM,MFCT,Half,Raw,,,
100.0,150283.6349,BM,MFCT,Half,Raw,,,
100.0,155568.8095,BM,MFCT,Half,Raw,,,
100.0,152606.4127,BM,MFCT,Half,Raw,,,
100.0,155205.619,BM,MFCT,Half,Raw,,,
100.0,109279.5556,BM,MFCT,Half,Raw,,,
100.0,115697.5556,BM,MFCT,Half,Raw,,,
1000.0,191677.9497,BM,MFCT,Half,Raw,,,
1000.0,207488.7538,BM,MFCT,Half,Raw,,,
1000.0,202763.6935,BM,MFCT,Half,Raw,,,
1000.0,176093.9749,BM,MFCT,Half,Raw,,,
1000.0,183274.6834,BM,MFCT,Half,Raw,,,
1000.0,185161.0452,BM,MFCT,Half,Raw,,,
1000.0,216125.5427,BM,MFCT,Half,Raw,,,
1000.0,176703.6231,BM,MFCT,Half,Raw,,,
1000.0,212517.1709,BM,MFCT,Half,Raw,,,
1000.0,207627.1206,BM,MFCT,Half,Raw,,,
1000.0,219089.0402,BM,MFCT,Half,Raw,,,
1000.0,189613.3015,BM,MFCT,Half,Raw,,,
1000.0,194432.7186,BM,MFCT,Half,Raw,,,
1000.0,207605.9296,BM,MFCT,Half,Raw,,,
1000.0,188327.1759,BM,MFCT,Half,Raw,,,
1000.0,187539.7387,BM,MFCT,Half,Raw,,,
1000.0,188938.7487,BM,MFCT,Half,Raw,,,
1000.0,186169.799,BM,MFCT,Half,Raw,,,
1000.0,187798.9146,BM,MFCT,Half,Raw,,,
1000.0,187453.7487,BM,MFCT,Half,Raw,,,
1000.0,200438.5226,BM,MFCT,Half,Raw,,,
1000.0,187726.9146,BM,MFCT,Half,Raw,,,
1000.0,176695.5427,BM,MFCT,Half,Raw,,,
1000.0,222243.0955,BM,MFCT,Half,Raw,,,
1000.0,192733.0151,BM,MFCT,Half,Raw,,,
1000.0,176163.5327,BM,MFCT,Half,Raw,,,
1000.0,213929.2412,BM,MFCT,Half,Raw,,,
1000.0,178008.7588,BM,MFCT,Half,Raw,,,
1000.0,197262.0101,BM,MFCT,Half,Raw,,,
1000.0,211548.8241,BM,MFCT,Half,Raw,,,
1000.0,170514.7186,BM,MFCT,Half,Raw,,,
1000.0,215579.6834,BM,MFCT,Half,Raw,,,
1000.0,183114.2764,BM,MFCT,Half,Raw,,,
1000.0,162609.5025,BM,MFCT,Half,Raw,,,
1000.0,198679.2814,BM,MFCT,Half,Raw,,,
1000.0,203063.6683,BM,MFCT,Half,Raw,,,
1000.0,210022.8945,BM,MFCT,Half,Raw,,,
1000.0,195497.9196,BM,MFCT,Half,Raw,,,
1000.0,210844.3367,BM,MFCT,Half,Raw,,,
1000.0,166244.3116,BM,MFCT,Half,Raw,,,
1000.0,182973.2261,BM,MFCT,Half,Raw,,,
1000.0,218965.3166,BM,MFCT,Half,Raw,,,
1000.0,204804.6533,BM,MFCT,Half,Raw,,,
1000.0,167642.603,BM,MFCT,Half,Raw,,,
1000.0,188933.206,BM,MFCT,Half,Raw,,,
1000.0,191621.8693,BM,MFCT,Half,Raw,,,
1000.0,205824.392,BM,MFCT,Half,Raw,,,
1000.0,210252.6131,BM,MFCT,Half,Raw,,,
1000.0,199709.206,BM,MFCT,Half,Raw,,,
1000.0,187917.3065,BM,MFCT,Half,Raw,,,
1000.0,178651.1156,BM,MFCT,Half,Raw,,,
1000.0,213327.4221,BM,MFCT,Half,Raw,,,
1000.0,202652.5628,BM,MFCT,Half,Raw,,,
1000.0,187351.196,BM,MFCT,Half,Raw,,,
1000.0,198223.7638,BM,MFCT,Half,Raw,,,
1000.0,188493.5377,BM,MFCT,Half,Raw,,,
1000.0,204392.5678,BM,MFCT,Half,Raw,,,
1000.0,195140.1709,BM,MFCT,Half,Raw,,,
1000.0,201390.9497,BM,MFCT,Half,Raw,,,
1000.0,201003.4623,BM,MFCT,Half,Raw,,,
1000.0,190768.0151,BM,MFCT,Half,Raw,,,
1000.0,202008.6884,BM,MFCT,Half,Raw,,,
1000.0,194467.5678,BM,MFCT,Half,Raw,,,
1000.0,196526.5025,BM,MFCT,Half,Raw,,,
1000.0,190585.0251,BM,MFCT,Half,Raw,,,
1000.0,194542.1759,BM,MFCT,Half,Raw,,,
1000.0,204375.804,BM,MFCT,Half,Raw,,,
1000.0,183212.8744,BM,MFCT,Half,Raw,,,
1000.0,193385.1055,BM,MFCT,Half,Raw,,,
1000.0,200008.4322,BM,MFCT,Half,Raw,,,
1000.0,198625.0653,BM,MFCT,Half,Raw,,,
1000.0,190430.2563,BM,MFCT,Half,Raw,,,
1000.0,192064.4171,BM,MFCT,Half,Raw,,,
1000.0,200325.1809,BM,MFCT,Half,Raw,,,
1000.0,199747.4271,BM,MFCT,Half,Raw,,,
1000.0,200481.3668,BM,MFCT,Half,Raw,,,
1000.0,200124.4372,BM,MFCT,Half,Raw,,,
1000.0,198416.9749,BM,MFCT,Half,Raw,,,
1000.0,172250.2764,BM,MFCT,Half,Raw,,,
1000.0,208495.6432,BM,MFCT,Half,Raw,,,
1000.0,193324.2111,BM,MFCT,Half,Raw,,,
1000.0,188475.3015,BM,MFCT,Half,Raw,,,
1000.0,201592.1307,BM,MFCT,Half,Raw,,,
1000.0,192797.6583,BM,MFCT,Half,Raw,,,
1000.0,205617.5226,BM,MFCT,Half,Raw,,,
1000.0,188836.9849,BM,MFCT,Half,Raw,,,
1000.0,177614.3216,BM,MFCT,Half,Raw,,,
1000.0,207847.3869,BM,MFCT,Half,Raw,,,
1000.0,200471.799,BM,MFCT,Half,Raw,,,
1000.0,189347.4975,BM,MFCT,Half,Raw,,,
1000.0,210178.9648,BM,MFCT,Half,Raw,,,
1000.0,188767.3216,BM,MFCT,Half,Raw,,,
1000.0,209793.4573,BM,MFCT,Half,Raw,,,
1000.0,187326.5628,BM,MFCT,Half,Raw,,,
1000.0,203363.9749,BM,MFCT,Half,Raw,,,
1000.0,203455.3869,BM,MFCT,Half,Raw,,,
1000.0,203017.5327,BM,MFCT,Half,Raw,,,
1000.0,195711.1357,BM,MFCT,Half,Raw,,,
1000.0,194220.0653,BM,MFCT,Half,Raw,,,
1000.0,212683.5578,BM,MFCT,Half,Raw,,,
10000.0,257608.035,BM,MFCT,Half,Raw,,,
10000.0,254617.1479,BM,MFCT,Half,Raw,,,
10000.0,256683.337,BM,MFCT,Half,Raw,,,
10000.0,244466.8919,BM,MFCT,Half,Raw,,,
10000.0,256193.6264,BM,MFCT,Half,Raw,,,
10000.0,259570.3275,BM,MFCT,Half,Raw,,,
10000.0,247509.9173,BM,MFCT,Half,Raw,,,
10000.0,235502.7059,BM,MFCT,Half,Raw,,,
10000.0,268328.2576,BM,MFCT,Half,Raw,,,
10000.0,261236.4308,BM,MFCT,Half,Raw,,,
10000.0,264820.8172,BM,MFCT,Half,Raw,,,
10000.0,252126.1224,BM,MFCT,Half,Raw,,,
10000.0,262781.9618,BM,MFCT,Half,Raw,,,
10000.0,249384.7504,BM,MFCT,Half,Raw,,,
10000.0,281501.7917,BM,MFCT,Half,Raw,,,
10000.0,248387.7154,BM,MFCT,Half,Raw,,,
10000.0,251632.6916,BM,MFCT,Half,Raw,,,
10000.0,231959.6375,BM,MFCT,Half,Raw,,,
10000.0,262023.3434,BM,MFCT,Half,Raw,,,
10000.0,254441.4261,BM,MFCT,Half,Raw,,,
10000.0,250982.9905,BM,MFCT,Half,Raw,,,
10000.0,265673.8983,BM,MFCT,Half,Raw,,,
10000.0,266167.4547,BM,MFCT,Half,Raw,,,
10000.0,262665.8219,BM,MFCT,Half,Raw,,,
10000.0,271479.9428,BM,MFCT,Half,Raw,,,
10000.0,256298.9221,BM,MFCT,Half,Raw,,,
10000.0,268751.9237,BM,MFCT,Half,Raw,,,
10000.0,273999.4944,BM,MFCT,Half,Raw,,,
10000.0,258335.1224,BM,MFCT,Half,Raw,,,
10000.0,247438.3768,BM,MFCT,Half,Raw,,,
10000.0,263298.903,BM,MFCT,Half,Raw,,,
10000.0,261759.4499,BM,MFCT,Half,Raw,,,
10000.0,269863.5437,BM,MFCT,Half,Raw,,,
10000.0,253378.3927,BM,MFCT,Half,Raw,,,
10000.0,258259.7536,BM,MFCT,Half,Raw,,,
10000.0,259778.3577,BM,MFCT,Half,Raw,,,
10000.0,256979.4706,BM,MFCT,Half,Raw,,,
10000.0,266357.7758,BM,MFCT,Half,Raw,,,
10000.0,248793.1113,BM,MFCT,Half,Raw,,,
10000.0,260659.2957,BM,MFCT,Half,Raw,,,
10000.0,264964.8267,BM,MFCT,Half,Raw,,,
10000.0,256456.504,BM,MFCT,Half,Raw,,,
10000.0,249182.6153,BM,MFCT,Half,Raw,,,
10000.0,271592.8013,BM,MFCT,Half,Raw,,,
10000.0,273410.8776,BM,MFCT,Half,Raw,,,
10000.0,270901.2401,BM,MFCT,Half,Raw,,,
10000.0,264910.4626,BM,MFCT,Half,Raw,,,
10000.0,255207.8728,BM,MFCT,Half,Raw,,,
10000.0,272781.8983,BM,MFCT,Half,Raw,,,
10000.0,258457.9777,BM,MFCT,Half,Raw,,,
10000.0,267053.9809,BM,MFCT,Half,Raw,,,
10000.0,264693.3959,BM,MFCT,Half,Raw,,,
10000.0,257004.6693,BM,MFCT,Half,Raw,,,
10000.0,269214.2591,BM,MFCT,Half,Raw,,,
10000.0,269294.2019,BM,MFCT,Half,Raw,,,
10000.0,280866.4992,BM,MFCT,Half,Raw,,,
10000.0,281043.9523,BM,MFCT,Half,Raw,,,
10000.0,278641.0413,BM,MFCT,Half,Raw,,,
10000.0,263583.5596,BM,MFCT,Half,Raw,,,
10000.0,275098.7997,BM,MFCT,Half,Raw,,,
10000.0,267277.3068,BM,MFCT,Half,Raw,,,
10000.0,257280.9952,BM,MFCT,Half,Raw,,,
10000.0,253455.6789,BM,MFCT,Half,Raw,,,
10000.0,280495.4404,BM,MFCT,Half,Raw,,,
10000.0,259741.6296,BM,MFCT,Half,Raw,,,
10000.0,259650.8045,BM,MFCT,Half,Raw,,,
10000.0,255010.8521,BM,MFCT,Half,Raw,,,
10000.0,269669.4054,BM,MFCT,Half,Raw,,,
10000.0,259268.0143,BM,MFCT,Half,Raw,,,
10000.0,280440.7711,BM,MFCT,Half,Raw,,,
10000.0,261485.4913,BM,MFCT,Half,Raw,,,
10000.0,284836.0397,BM,MFCT,Half,Raw,,,
10000.0,257239.6439,BM,MFCT,Half,Raw,,,
10000.0,251489.1717,BM,MFCT,Half,Raw,,,
10000.0,274577.4006,BM,MFCT,Half,Raw,,,
10000.0,263027.7234,BM,MFCT,Half,Raw,,,
10000.0,262101.849,BM,MFCT,Half,Raw,,,
10000.0,262686.5358,BM,MFCT,Half,Raw,,,
10000.0,252115.9364,BM,MFCT,Half,Raw,,,
10000.0,253655.0302,BM,MFCT,Half,Raw,,,
10000.0,250486.1924,BM,MFCT,Half,Raw,,,
10000.0,260809.0541,BM,MFCT,Half,Raw,,,
10000.0,251392.4579,BM,MFCT,Half,Raw,,,
10000.0,247418.3561,BM,MFCT,Half,Raw,,,
10000.0,268541.6248,BM,MFCT,Half,Raw,,,
10000.0,250401.9936,BM,MFCT,Half,Raw,,,
10000.0,253714.3879,BM,MFCT,Half,Raw,,,
10000.0,275049.7281,BM,MFCT,Half,Raw,,,
10000.0,246999.5835,BM,MFCT,Half,Raw,,,
10000.0,246468.2591,BM,MFCT,Half,Raw,,,
10000.0,258181.7186,BM,MFCT,Half,Raw,,,
10000.0,258457.1749,BM,MFCT,Half,Raw,,,
10000.0,262893.9587,BM,MFCT,Half,Raw,,,
10000.0,259308.1463,BM,MFCT,Half,Raw,,,
10000.0,248751.6566,BM,MFCT,Half,Raw,,,
10000.0,246061.1335,BM,MFCT,Half,Raw,,,
10000.0,285752.814,BM,MFCT,Half,Raw,,,
10000.0,260647.9046,BM,MFCT,Half,Raw,,,
10000.0,259722.806,BM,MFCT,Half,Raw,,,
10000.0,271784.0731,BM,MFCT,Half,Raw,,,
100000.0,314938.4339,BM,MFCT,Half,Raw,,,
100000.0,315009.732,BM,MFCT,Half,Raw,,,
100000.0,326660.0337,BM,MFCT,Half,Raw,,,
100000.0,326669.5978,BM,MFCT,Half,Raw,,,
100000.0,330499.7637,BM,MFCT,Half,Raw,,,
100000.0,336265.0623,BM,MFCT,Half,Raw,,,
100000.0,325402.7169,BM,MFCT,Half,Raw,,,
100000.0,318045.8612,BM,MFCT,Half,Raw,,,
100000.0,325378.8477,BM,MFCT,Half,Raw,,,
100000.0,320604.4429,BM,MFCT,Half,Raw,,,
100000.0,319792.3997,BM,MFCT,Half,Raw,,,
100000.0,317667.5953,BM,MFCT,Half,Raw,,,
100000.0,323453.7391,BM,MFCT,Half,Raw,,,
100000.0,318833.0669,BM,MFCT,Half,Raw,,,
100000.0,344218.8602,BM,MFCT,Half,Raw,,,
100000.0,312230.2916,BM,MFCT,Half,Raw,,,
100000.0,323382.179,BM,MFCT,Half,Raw,,,
100000.0,325051.5329,BM,MFCT,Half,Raw,,,
100000.0,322759.7381,BM,MFCT,Half,Raw,,,
100000.0,331998.5354,BM,MFCT,Half,Raw,,,
100000.0,328260.4495,BM,MFCT,Half,Raw,,,
100000.0,328113.9935,BM,MFCT,Half,Raw,,,
100000.0,315516.0528,BM,MFCT,Half,Raw,,,
100000.0,341428.1966,BM,MFCT,Half,Raw,,,
100000.0,330367.2348,BM,MFCT,Half,Raw,,,
100000.0,321095.2443,BM,MFCT,Half,Raw,,,
100000.0,320112.3283,BM,MFCT,Half,Raw,,,
100000.0,316539.0382,BM,MFCT,Half,Raw,,,
100000.0,331898.7667,BM,MFCT,Half,Raw,,,
100000.0,329854.6119,BM,MFCT,Half,Raw,,,
100000.0,336595.6139,BM,MFCT,Half,Raw,,,
100000.0,323438.177,BM,MFCT,Half,Raw,,,
100000.0,319452.8894,BM,MFCT,Half,Raw,,,
100000.0,330511.6003,BM,MFCT,Half,Raw,,,
100000.0,322464.5254,BM,MFCT,Half,Raw,,,
100000.0,323619.1624,BM,MFCT,Half,Raw,,,
100000.0,310534.7597,BM,MFCT,Half,Raw,,,
100000.0,318704.0251,BM,MFCT,Half,Raw,,,
100000.0,322227.3203,BM,MFCT,Half,Raw,,,
100000.0,317566.3856,BM,MFCT,Half,Raw,,,
100000.0,323630.7763,BM,MFCT,Half,Raw,,,
100000.0,332204.7516,BM,MFCT,Half,Raw,,,
100000.0,319801.0734,BM,MFCT,Half,Raw,,,
100000.0,331076.7893,BM,MFCT,Half,Raw,,,
100000.0,322595.8421,BM,MFCT,Half,Raw,,,
100000.0,320913.2614,BM,MFCT,Half,Raw,,,
100000.0,327840.5716,BM,MFCT,Half,Raw,,,
100000.0,329114.4072,BM,MFCT,Half,Raw,,,
100000.0,330039.9754,BM,MFCT,Half,Raw,,,
100000.0,312944.094,BM,MFCT,Half,Raw,,,
100000.0,321947.7144,BM,MFCT,Half,Raw,,,
100000.0,314875.8783,BM,MFCT,Half,Raw,,,
100000.0,327899.9718,BM,MFCT,Half,Raw,,,
100000.0,319683.3625,BM,MFCT,Half,Raw,,,
100000.0,328342.1121,BM,MFCT,Half,Raw,,,
100000.0,324704.6043,BM,MFCT,Half,Raw,,,
100000.0,324102.6838,BM,MFCT,Half,Raw,,,
100000.0,326547.7411,BM,MFCT,Half,Raw,,,
100000.0,328775.9955,BM,MFCT,Half,Raw,,,
100000.0,319550.4696,BM,MFCT,Half,Raw,,,
100000.0,336075.0608,BM,MFCT,Half,Raw,,,
100000.0,315251.5706,BM,MFCT,Half,Raw,,,
100000.0,324067.1166,BM,MFCT,Half,Raw,,,
100000.0,320364.7612,BM,MFCT,Half,Raw,,,
100000.0,338990.8351,BM,MFCT,Half,Raw,,,
100000.0,325943.8095,BM,MFCT,Half,Raw,,,
100000.0,317667.0412,BM,MFCT,Half,Raw,,,
100000.0,332856.7642,BM,MFCT,Half,Raw,,,
100000.0,334391.6164,BM,MFCT,Half,Raw,,,
100000.0,322079.7687,BM,MFCT,Half,Raw,,,
100000.0,320243.096,BM,MFCT,Half,Raw,,,
100000.0,324690.0121,BM,MFCT,Half,Raw,,,
100000.0,327637.6536,BM,MFCT,Half,Raw,,,
100000.0,316939.4268,BM,MFCT,Half,Raw,,,
100000.0,325458.0543,BM,MFCT,Half,Raw,,,
100000.0,323523.9527,BM,MFCT,Half,Raw,,,
100000.0,306661.4917,BM,MFCT,Half,Raw,,,
100000.0,326889.0633,BM,MFCT,Half,Raw,,,
100000.0,340056.5354,BM,MFCT,Half,Raw,,,
100000.0,322264.3172,BM,MFCT,Half,Raw,,,
100000.0,327920.3544,BM,MFCT,Half,Raw,,,
100000.0,335944.3002,BM,MFCT,Half,Raw,,,
100000.0,327012.9537,BM,MFCT,Half,Raw,,,
100000.0,319696.9457,BM,MFCT,Half,Raw,,,
100000.0,323473.9683,BM,MFCT,Half,Raw,,,
100000.0,318037.0754,BM,MFCT,Half,Raw,,,
100000.0,326618.1086,BM,MFCT,Half,Raw,,,
100000.0,328444.8617,BM,MFCT,Half,Raw,,,
100000.0,324369.4706,BM,MFCT,Half,Raw,,,
100000.0,326451.2021,BM,MFCT,Half,Raw,,,
100000.0,328080.5621,BM,MFCT,Half,Raw,,,
100000.0,339532.7642,BM,MFCT,Half,Raw,,,
100000.0,338024.8849,BM,MFCT,Half,Raw,,,
100000.0,314143.7758,BM,MFCT,Half,Raw,,,
100000.0,328700.9266,BM,MFCT,Half,Raw,,,
100000.0,322762.7164,BM,MFCT,Half,Raw,,,
100000.0,321246.7577,BM,MFCT,Half,Raw,,,
100000.0,327503.3087,BM,MFCT,Half,Raw,,,
100000.0,314499.4686,BM,MFCT,Half,Raw,,,
100000.0,322542.0659,BM,MFCT,Half,Raw,,,
10.0,24281.9,BM,MFCT,Constant,Raw,,,
10.0,29391.85,BM,MFCT,Constant,Raw,,,
10.0,30837.65,BM,MFCT,Constant,Raw,,,
10.0,30636.9,BM,MFCT,Constant,Raw,,,
10.0,20786.8,BM,MFCT,Constant,Raw,,,
10.0,15173.1,BM,MFCT,Constant,Raw,,,
10.0,26343.65,BM,MFCT,Constant,Raw,,,
10.0,20363.6,BM,MFCT,Constant,Raw,,,
10.0,38015.9,BM,MFCT,Constant,Raw,,,
10.0,17619.7,BM,MFCT,Constant,Raw,,,
10.0,18900.65,BM,MFCT,Constant,Raw,,,
10.0,35239.2,BM,MFCT,Constant,Raw,,,
10.0,27260.1,BM,MFCT,Constant,Raw,,,
10.0,22715.85,BM,MFCT,Constant,Raw,,,
10.0,21859.15,BM,MFCT,Constant,Raw,,,
10.0,15695.05,BM,MFCT,Constant,Raw,,,
10.0,29516.65,BM,MFCT,Constant,Raw,,,
10.0,35889.8,BM,MFCT,Constant,Raw,,,
10.0,17300.45,BM,MFCT,Constant,Raw,,,
10.0,18741.1,BM,MFCT,Constant,Raw,,,
10.0,26780.65,BM,MFCT,Constant,Raw,,,
10.0,31186.1,BM,MFCT,Constant,Raw,,,
10.0,24059.0,BM,MFCT,Constant,Raw,,,
10.0,25683.05,BM,MFCT,Constant,Raw,,,
10.0,15102.05,BM,MFCT,Constant,Raw,,,
10.0,27324.75,BM,MFCT,Constant,Raw,,,
10.0,38484.95,BM,MFCT,Constant,Raw,,,
10.0,36272.5,BM,MFCT,Constant,Raw,,,
10.0,33094.8,BM,MFCT,Constant,Raw,,,
10.0,20178.0,BM,MFCT,Constant,Raw,,,
10.0,17460.4,BM,MFCT,Constant,Raw,,,
10.0,32062.65,BM,MFCT,Constant,Raw,,,
10.0,26757.0,BM,MFCT,Constant,Raw,,,
10.0,24171.35,BM,MFCT,Constant,Raw,,,
10.0,28489.2,BM,MFCT,Constant,Raw,,,
10.0,30079.3,BM,MFCT,Constant,Raw,,,
10.0,28907.55,BM,MFCT,Constant,Raw,,,
10.0,28602.85,BM,MFCT,Constant,Raw,,,
10.0,19391.7,BM,MFCT,Constant,Raw,,,
10.0,33975.2,BM,MFCT,Constant,Raw,,,
10.0,28073.25,BM,MFCT,Constant,Raw,,,
10.0,40408.45,BM,MFCT,Constant,Raw,,,
10.0,27521.9,BM,MFCT,Constant,Raw,,,
10.0,28585.35,BM,MFCT,Constant,Raw,,,
10.0,35316.9,BM,MFCT,Constant,Raw,,,
10.0,18816.75,BM,MFCT,Constant,Raw,,,
10.0,31662.4,BM,MFCT,Constant,Raw,,,
10.0,29000.15,BM,MFCT,Constant,Raw,,,
10.0,28353.4,BM,MFCT,Constant,Raw,,,
10.0,25300.1,BM,MFCT,Constant,Raw,,,
10.0,27282.25,BM,MFCT,Constant,Raw,,,
10.0,32685.55,BM,MFCT,Constant,Raw,,,
10.0,26224.95,BM,MFCT,Constant,Raw,,,
10.0,26334.85,BM,MFCT,Constant,Raw,,,
10.0,24954.45,BM,MFCT,Constant,Raw,,,
10.0,27232.75,BM,MFCT,Constant,Raw,,,
10.0,24378.15,BM,MFCT,Constant,Raw,,,
10.0,21277.35,BM,MFCT,Constant,Raw,,,
10.0,19639.9,BM,MFCT,Constant,Raw,,,
10.0,28350.0,BM,MFCT,Constant,Raw,,,
10.0,17422.5,BM,MFCT,Constant,Raw,,,
10.0,23999.75,BM,MFCT,Constant,Raw,,,
10.0,18662.25,BM,MFCT,Constant,Raw,,,
10.0,29638.45,BM,MFCT,Constant,Raw,,,
10.0,37154.85,BM,MFCT,Constant,Raw,,,
10.0,35526.8,BM,MFCT,Constant,Raw,,,
10.0,29379.15,BM,MFCT,Constant,Raw,,,
10.0,31132.0,BM,MFCT,Constant,Raw,,,
10.0,31979.25,BM,MFCT,Constant,Raw,,,
10.0,21621.7,BM,MFCT,Constant,Raw,,,
10.0,30029.0,BM,MFCT,Constant,Raw,,,
10.0,24904.15,BM,MFCT,Constant,Raw,,,
10.0,25296.45,BM,MFCT,Constant,Raw,,,
10.0,22430.45,BM,MFCT,Constant,Raw,,,
10.0,27771.0,BM,MFCT,Constant,Raw,,,
10.0,33724.1,BM,MFCT,Constant,Raw,,,
10.0,24780.6,BM,MFCT,Constant,Raw,,,
10.0,26954.55,BM,MFCT,Constant,Raw,,,
10.0,27265.0,BM,MFCT,Constant,Raw,,,
10.0,16331.1,BM,MFCT,Constant,Raw,,,
10.0,21519.9,BM,MFCT,Constant,Raw,,,
10.0,33083.3,BM,MFCT,Constant,Raw,,,
10.0,39832.2,BM,MFCT,Constant,Raw,,,
10.0,26206.05,BM,MFCT,Constant,Raw,,,
10.0,19226.7,BM,MFCT,Constant,Raw,,,
10.0,30681.7,BM,MFCT,Constant,Raw,,,
10.0,25619.6,BM,MFCT,Constant,Raw,,,
10.0,18499.0,BM,MFCT,Constant,Raw,,,
10.0,21852.45,BM,MFCT,Constant,Raw,,,
10.0,23333.15,BM,MFCT,Constant,Raw,,,
10.0,36422.4,BM,MFCT,Constant,Raw,,,
10.0,24869.25,BM,MFCT,Constant,Raw,,,
10.0,24702.15,BM,MFCT,Constant,Raw,,,
10.0,28263.8,BM,MFCT,Constant,Raw,,,
10.0,28314.05,BM,MFCT,Constant,Raw,,,
10.0,16440.2,BM,MFCT,Constant,Raw,,,
10.0,25259.9,BM,MFCT,Constant,Raw,,,
10.0,32254.05,BM,MFCT,Constant,Raw,,,
10.0,17326.9,BM,MFCT,Constant,Raw,,,
10.0,24461.75,BM,MFCT,Constant,Raw,,,
100.0,230842.9206,BM,MFCT,Constant,Raw,,,
100.0,152712.873,BM,MFCT,Constant,Raw,,,
100.0,154945.6349,BM,MFCT,Constant,Raw,,,
100.0,152823.6667,BM,MFCT,Constant,Raw,,,
100.0,211100.2698,BM,MFCT,Constant,Raw,,,
100.0,165458.4762,BM,MFCT,Constant,Raw,,,
100.0,203454.7619,BM,MFCT,Constant,Raw,,,
100.0,176148.2857,BM,MFCT,Constant,Raw,,,
100.0,169589.8889,BM,MFCT,Constant,Raw,,,
100.0,204864.619,BM,MFCT,Constant,Raw,,,
100.0,218185.2381,BM,MFCT,Constant,Raw,,,
100.0,159379.6667,BM,MFCT,Constant,Raw,,,
100.0,202238.6667,BM,MFCT,Constant,Raw,,,
100.0,151348.4286,BM,MFCT,Constant,Raw,,,
100.0,215135.873,BM,MFCT,Constant,Raw,,,
100.0,202602.4127,BM,MFCT,Constant,Raw,,,
